游戏名,历史在线峰值,steam商店链接
沙耶之歌,209,https://store.steampowered.com/app/702050
被虫娘养育着繁殖后代,209,https://store.steampowered.com/app/1020060
小鸡快跑2+,209,https://store.steampowered.com/app/201420
纸境英雄,208,https://store.steampowered.com/app/905660
KOEWOTAYORINI / 声之寄托,208,https://store.steampowered.com/app/787450
Super Mixtape,208,https://store.steampowered.com/app/486660
帝国之战：1914-1918,208,https://store.steampowered.com/app/316430
Power Rangers: Battle for the Grid,208,https://store.steampowered.com/app/1110100
双截龙：彩虹,208,https://store.steampowered.com/app/252350
再见鳄鱼,208,https://store.steampowered.com/app/966320
Root Double -Before Crime * After Days- Xtend Edition,208,https://store.steampowered.com/app/438130
Super Mixtape,208,https://store.steampowered.com/app/486660
再见鳄鱼,208,https://store.steampowered.com/app/966320
双截龙：彩虹,208,https://store.steampowered.com/app/252350
帝国之战：1914-1918,208,https://store.steampowered.com/app/316430
CUPID - A free to play Visual Novel,208,https://store.steampowered.com/app/421670
梦三英雄传,208,https://store.steampowered.com/app/907320
Blue-Collar Astronaut,207,https://store.steampowered.com/app/414760
Surgeon Simulator: Experience Reality,207,https://store.steampowered.com/app/518920
发条传说：格拉斯与英克,207,https://store.steampowered.com/app/284830
本与艾德,207,https://store.steampowered.com/app/395200
东周列萌志,207,https://store.steampowered.com/app/528060
寂静风暴,207,https://store.steampowered.com/app/254960
地牢：第三章,207,https://store.steampowered.com/app/257870
石河伦武的朋友,207,https://store.steampowered.com/app/846110
圣女之歌零,207,https://store.steampowered.com/app/537990
孤胆枪手：再度来袭,207,https://store.steampowered.com/app/33110
Alien Shooter 2 - The Legend,207,https://store.steampowered.com/app/1007400
机灵鬼,207,https://store.steampowered.com/app/354930
兆字节重击,207,https://store.steampowered.com/app/248550
Gravitas,207,https://store.steampowered.com/app/1067310
氏族：双子传奇,207,https://store.steampowered.com/app/342090
Death Goat,207,https://store.steampowered.com/app/340770
卡戈指挥官,207,https://store.steampowered.com/app/220460
摇滚天王大亨,206,https://store.steampowered.com/app/410840
Microsoft Maquette,206,https://store.steampowered.com/app/967490
星球大战：极速飞梭,206,https://store.steampowered.com/app/808910
战争迷雾,206,https://store.steampowered.com/app/574080
Unearthing Colossal,206,https://store.steampowered.com/app/428590
炮轰轰,206,https://store.steampowered.com/app/230860
迷失之岛,206,https://store.steampowered.com/app/416260
粉碎之战,206,https://store.steampowered.com/app/467930
3DMark Vantage,206,https://store.steampowered.com/app/205250
战斗狂怒,206,https://store.steampowered.com/app/674520
巫术秘闻,206,https://store.steampowered.com/app/397870
高尔夫俱乐部,206,https://store.steampowered.com/app/269730
火场英雄2014,206,https://store.steampowered.com/app/291910
Negligee,205,https://store.steampowered.com/app/432100
狂野的浪漫,205,https://store.steampowered.com/app/493450
地牢守护者的陨落,205,https://store.steampowered.com/app/409450
地牢守护者的陨落,205,https://store.steampowered.com/app/409450
狂野的浪漫,205,https://store.steampowered.com/app/493450
野生动物园大亨2,205,https://store.steampowered.com/app/304350
Save Their Souls,205,https://store.steampowered.com/app/596810
地狱之门,205,https://store.steampowered.com/app/350020
Kingdom of Loot,205,https://store.steampowered.com/app/466220
DEEEER Simulator,205,https://store.steampowered.com/app/1018800
绘制路途,205,https://store.steampowered.com/app/577380
Negligee,205,https://store.steampowered.com/app/432100
Dark Places,205,https://store.steampowered.com/app/926810
The Forgotten Ones,205,https://store.steampowered.com/app/314280
光明重影,205,https://store.steampowered.com/app/635250
Artificial Defense,205,https://store.steampowered.com/app/443420
Football Manager 2019: The Hashtag United Challenge,205,https://store.steampowered.com/app/884830
女王密使：黑暗之塔,204,https://store.steampowered.com/app/390200
孤独的幸存者：导演剪辑版,204,https://store.steampowered.com/app/209830
奇异世界：重返无尽的太空,204,https://store.steampowered.com/app/226120
时空飞梭,204,https://store.steampowered.com/app/10130
引力的艺术,204,https://store.steampowered.com/app/642560
英雄学院：盗贼的救赎,204,https://store.steampowered.com/app/375440
Hikikomori No Chuunibyou,204,https://store.steampowered.com/app/501940
Princess & Conquest,204,https://store.steampowered.com/app/1083880
The Coin Game,204,https://store.steampowered.com/app/598980
恐怖传奇2：黑天鹅之歌,204,https://store.steampowered.com/app/279800
绝地悍将,204,https://store.steampowered.com/app/315260
The Lord of the Rings: Journeys in Middle-earth,204,https://store.steampowered.com/app/1003400
少女怪盗赛丽安娜,204,https://store.steampowered.com/app/907210
小行星2000,204,https://store.steampowered.com/app/423870
猫力婚介所,204,https://store.steampowered.com/app/285740
Dinocide,203,https://store.steampowered.com/app/423900
星际大反攻2：危机,203,https://store.steampowered.com/app/2800
至高爱国者联盟,203,https://store.steampowered.com/app/331760
神秘森林：夜魔侵袭,203,https://store.steampowered.com/app/809280
Kingspray Graffiti,203,https://store.steampowered.com/app/471660
英雄防御之幽魂岛,203,https://store.steampowered.com/app/423620
阿尔戈英雄的崛起,203,https://store.steampowered.com/app/12770
Tech Corp.,203,https://store.steampowered.com/app/909970
Pistol Whip,203,https://store.steampowered.com/app/1079800
托比：神秘的矿山,203,https://store.steampowered.com/app/395160
血牌,202,https://store.steampowered.com/app/930780
Citadel,202,https://store.steampowered.com/app/485590
血牌,202,https://store.steampowered.com/app/930780
Rebel Forces,202,https://store.steampowered.com/app/979080
超级拼图：豪华版,202,https://store.steampowered.com/app/238530
调解高手,202,https://store.steampowered.com/app/262900
Cosmic Leap,202,https://store.steampowered.com/app/420850
暴力火箭,202,https://store.steampowered.com/app/460190
半影：序曲,202,https://store.steampowered.com/app/22180
爆破青蛙卡罗,202,https://store.steampowered.com/app/292500
Burning Daylight,202,https://store.steampowered.com/app/1052070
死亡射线,202,https://store.steampowered.com/app/338760
修理工妮卡,202,https://store.steampowered.com/app/384680
Subspace Continuum,202,https://store.steampowered.com/app/352700
Snooker 19,202,https://store.steampowered.com/app/887800
Idle Evolution,202,https://store.steampowered.com/app/577730
无法逃离的城堡2,202,https://store.steampowered.com/app/542350
Devade,202,https://store.steampowered.com/app/614900
魔法世界,202,https://store.steampowered.com/app/265970
LUXIS,201,https://store.steampowered.com/app/513820
Chosen 2,201,https://store.steampowered.com/app/569970
NITE小组4,201,https://store.steampowered.com/app/544390
探索的开端,201,https://store.steampowered.com/app/33210
女孩爱机器人,201,https://store.steampowered.com/app/263460
塔罗斯的法则VR,201,https://store.steampowered.com/app/552440
完美宇宙,201,https://store.steampowered.com/app/405720
Spaceship Looter,201,https://store.steampowered.com/app/600630
云端王国,201,https://store.steampowered.com/app/210870
Rez Infinite,201,https://store.steampowered.com/app/636450
Energy Engine PC Live Wallpaper,201,https://store.steampowered.com/app/1055010
Music Killer,201,https://store.steampowered.com/app/930620
Streamer's Life,201,https://store.steampowered.com/app/1071940
Tadpole Treble,200,https://store.steampowered.com/app/354400
喷射侠,200,https://store.steampowered.com/app/446840
天空变色龙：色彩小特工,200,https://store.steampowered.com/app/297490
Survivor Squad: Gauntlets,200,https://store.steampowered.com/app/331720
爱已死亡,200,https://store.steampowered.com/app/453910
Siege of Centauri,200,https://store.steampowered.com/app/524010
彩虹六号3,200,https://store.steampowered.com/app/19830
Supply Chain Idle,200,https://store.steampowered.com/app/946040
活的地下城,200,https://store.steampowered.com/app/362290
喷射侠,200,https://store.steampowered.com/app/446840
Survivor Squad: Gauntlets,200,https://store.steampowered.com/app/331720
活的地下城,200,https://store.steampowered.com/app/362290
Touhou Ibunseki - Ayaria Dawn: ReCreation,200,https://store.steampowered.com/app/1138100
天空变色龙：色彩小特工,200,https://store.steampowered.com/app/297490
Husk,199,https://store.steampowered.com/app/553960
Truck Life,199,https://store.steampowered.com/app/1066130
Bionic Commando,199,https://store.steampowered.com/app/21670
小魔女学园：时之魔法与七不思议,199,https://store.steampowered.com/app/710470
异界勇者,199,https://store.steampowered.com/app/376480
古墓丽影1,199,https://store.steampowered.com/app/224960
Goblin Defenders: Steel‘n’ Wood,199,https://store.steampowered.com/app/416310
BattleStick,199,https://store.steampowered.com/app/394380
Castle Torgeath,199,https://store.steampowered.com/app/431870
地狱猎人,199,https://store.steampowered.com/app/606500
General Practitioner,199,https://store.steampowered.com/app/936960
The Youthdrainers,199,https://store.steampowered.com/app/393230
板机跑者,199,https://store.steampowered.com/app/355560
空中冲突：太平洋航母,199,https://store.steampowered.com/app/214910
银河创世纪：木星事件,199,https://store.steampowered.com/app/6420
酒店塔防,199,https://store.steampowered.com/app/231720
战斗群组2,198,https://store.steampowered.com/app/277490
MilMo,198,https://store.steampowered.com/app/896590
社区学院英雄：火之试炼,198,https://store.steampowered.com/app/423120
Hexcells Plus,198,https://store.steampowered.com/app/271900
Riding Club Championships,198,https://store.steampowered.com/app/509420
真三国无双6：猛将传 完整版,198,https://store.steampowered.com/app/968790
蝙蝠侠：阿卡姆VR,198,https://store.steampowered.com/app/502820
Counter Terrorist Agency,198,https://store.steampowered.com/app/936490
星际之剑：震地者,198,https://store.steampowered.com/app/267730
SENRAN KAGURA Burst Re:Newal,198,https://store.steampowered.com/app/889510
Global Adventures,198,https://store.steampowered.com/app/565020
热铁皮屋顶：戴帽子的猫,197,https://store.steampowered.com/app/253390
使命召唤,197,https://store.steampowered.com/app/2620
Cave Digger,197,https://store.steampowered.com/app/844380
醒来,197,https://store.steampowered.com/app/233530
Battle Brawlers,197,https://store.steampowered.com/app/823600
垂死的太阳,197,https://store.steampowered.com/app/283160
重型子弹,197,https://store.steampowered.com/app/297120
P.A.S.,197,https://store.steampowered.com/app/805110
P.A.S.,197,https://store.steampowered.com/app/805110
萨克拉大地：天使之夜,196,https://store.steampowered.com/app/344440
Remaya Idle,196,https://store.steampowered.com/app/731880
The Last Conflict,196,https://store.steampowered.com/app/593620
LUNA The Shadow Dust,196,https://store.steampowered.com/app/465100
忍者妙术,196,https://store.steampowered.com/app/387880
时间之谜：遗产-重制版,196,https://store.steampowered.com/app/350010
Draw a Stickman: EPIC 2,196,https://store.steampowered.com/app/403180
魔女的夜宴,196,https://store.steampowered.com/app/888790
特许经营曲棍球经理 5,196,https://store.steampowered.com/app/880380
时间之谜：最终的谜团,195,https://store.steampowered.com/app/319320
Deus Vult,195,https://store.steampowered.com/app/644670
爱会成长,195,https://store.steampowered.com/app/423770
莫比斯：帝国崛起,195,https://store.steampowered.com/app/264520
The Black Masses,195,https://store.steampowered.com/app/992910
多边形入侵,195,https://store.steampowered.com/app/529900
大老爷,195,https://store.steampowered.com/app/1005950
Barro,195,https://store.steampowered.com/app/618140
丧尸洞穴2,195,https://store.steampowered.com/app/664830
救火员琼斯,195,https://store.steampowered.com/app/270810
雪崩2：大雪崩,195,https://store.steampowered.com/app/351250
黑色守望者,195,https://store.steampowered.com/app/349220
Heavy Dreams,195,https://store.steampowered.com/app/917240
